protein,metabolite,metabolite_label,n_pair,r,p,q,r_s,p_s,q_s,sign,abs_r
APOM,fid_23411,Total Phospholipids in Lipoprotein Particles,10312,0.4863761395250485,0,0,0.4956167823000304,0,0,+,0.4863761395250485
APOM,fid_23436,Total Cholines,10303,0.4858343475665083,0,0,0.4972478418167154,0,0,+,0.4858343475665083
PLA2G7,fid_23492,Cholesteryl Esters in Very Large VLDL,10349,0.48494445202682385,0,0,0.4965683762129862,0,0,+,0.48494445202682385
LDLR,fid_23628,Triglycerides to Total Lipids in Small LDL percentage,10338,0.4846364173722686,0,0,0.4733931358582742,0,0,+,0.4846364173722686
FGFBP1,fid_23523,Concentration of IDL Particles,10379,0.4843076865071253,0,0,0.4856242325463545,0,0,+,0.4843076865071253
IGSF9,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,9919,-0.4839738696442355,0,0,-0.4926887336798183,0,0,-,0.4839738696442355
PLA2G7,fid_23423,Total Lipids in Lipoprotein Particles,10349,0.48388710377745464,0,0,0.4895530107995093,0,0,+,0.48388710377745464
FGFBP1,fid_23404,Clinical LDL Cholesterol,10379,0.4836245025855876,0,0,0.48319490607834664,0,0,+,0.4836245025855876
MAMDC4,fid_23574,Phospholipids in Small HDL,9877,0.4827350874147494,0,0,0.4832561276017836,0,0,+,0.4827350874147494
LDLR,fid_23480,Glycoprotein Acetyls,10338,0.48268689661135267,0,0,0.50251282758092,0,0,+,0.48268689661135267
APOA1,fid_23567,Phospholipids in Medium HDL,9911,0.4824501829680331,0,0,0.591634253397961,0,0,+,0.4824501829680331
MFGE8,fid_23617,Free Cholesterol to Total Lipids in Large LDL percentage,10349,-0.481815007394339,0,0,-0.44029334991806895,0,0,-,0.481815007394339
APOM,fid_23400,Total Cholesterol,10312,0.4814569011801021,0,0,0.4825937164487208,0,0,+,0.4814569011801021
IGSF9,fid_23578,Triglycerides in Small HDL,9919,0.4812635407954688,0,0,0.4768944779354883,0,0,+,0.4812635407954688
MFGE8,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,10349,0.4807541691061242,0,0,0.4488374384225511,0,0,+,0.4807541691061242
MFGE8,fid_23494,Triglycerides in Very Large VLDL,10349,0.4799258248895422,0,0,0.4464607292565037,0,0,+,0.4799258248895422
APOA1,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,9911,0.4795096408666156,0,0,0.5750395865240355,0,0,+,0.4795096408666156
FGFBP1,fid_23505,Cholesterol in Medium VLDL,10379,0.47921030263403946,0,0,0.4864645215986563,0,0,+,0.47921030263403946
FGFBP1,fid_23532,Phospholipids in Large LDL,10379,0.4791832934068364,0,0,0.4785453062199316,0,0,+,0.4791832934068364
MFGE8,fid_23408,Triglycerides in VLDL,10349,0.4780510864209408,0,0,0.4496219935991533,0,0,+,0.4780510864209408
MFGE8,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,10349,0.47753028102976935,0,0,0.4466801616616829,0,0,+,0.47753028102976935
FGFBP1,fid_23520,Cholesteryl Esters in Very Small VLDL,10379,0.47737468119418336,0,0,0.477952025579296,0,0,+,0.47737468119418336
MXRA8,fid_23559,Total Lipids in Large HDL,9676,0.4770042670224536,0,0,0.49053188853591895,0,0,+,0.4770042670224536
PLA2G7,fid_23499,Cholesteryl Esters in Large VLDL,10349,0.4768757916308722,0,0,0.48802481595858177,0,0,+,0.4768757916308722
CES1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,10356,-0.47658514780150185,0,0,-0.46188950971377385,0,0,-,0.47658514780150185
MFGE8,fid_23543,Triglycerides in Medium LDL,10349,0.47589239375968895,0,0,0.4486261453525627,0,0,+,0.47589239375968895
IGSF9,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,9919,-0.4750929592010922,0,0,-0.499700147108536,0,0,-,0.4750929592010922
LDLR,fid_23514,Free Cholesterol in Small VLDL,10338,0.4748017709105045,0,0,0.4750548735878444,0,0,+,0.4748017709105045
LDLR,fid_23517,Total Lipids in Very Small VLDL,10338,0.4747722214076353,0,0,0.4682357725264133,0,0,+,0.4747722214076353
FGFBP1,fid_23533,Cholesterol in Large LDL,10379,0.4747009146458414,0,0,0.4748152239414032,0,0,+,0.4747009146458414
MXRA8,fid_23433,Average Diameter for HDL Particles,9676,0.4738233934762616,0,0,0.4804291059043945,0,0,+,0.4738233934762616
MFGE8,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,10349,-0.47342060618787807,0,0,-0.4477235322032722,0,0,-,0.47342060618787807
MFGE8,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,10341,-0.47314498825051293,0,0,-0.4319234752852396,0,0,-,0.47314498825051293
APOC1,fid_23411,Total Phospholipids in Lipoprotein Particles,9892,0.4724849277372381,0,0,0.5437107702287952,0,0,+,0.4724849277372381
IGSF9,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,9919,0.4724499013072403,0,0,0.4814094569478274,0,0,+,0.4724499013072403
APOC1,fid_23436,Total Cholines,9883,0.4723442141456854,0,0,0.5469904511130581,0,0,+,0.4723442141456854
FGFBP1,fid_23401,Total Cholesterol Minus HDL-C,10379,0.4704894284809262,0,0,0.47498601717520145,0,0,+,0.4704894284809262
MFGE8,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,10349,0.4700551922186368,0,0,0.4423436323411989,0,0,+,0.4700551922186368
LDLR,fid_23433,Average Diameter for HDL Particles,10338,-0.4700269602035745,0,0,-0.4732674648488307,0,0,-,0.4700269602035745
MXRA8,fid_23563,Free Cholesterol in Large HDL,9676,0.4700257986787902,0,0,0.4821965345788064,0,0,+,0.4700257986787902
APOM,fid_23430,Concentration of HDL Particles,10312,0.46991435558087624,0,0,0.4798868329527278,0,0,+,0.46991435558087624
MFGE8,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,10349,0.4698617038793963,0,0,0.4371743471443255,0,0,+,0.4698617038793963
FGFBP1,fid_23531,Total Lipids in Large LDL,10379,0.4696089115965482,0,0,0.4709184005767276,0,0,+,0.4696089115965482
F9,fid_23480,Glycoprotein Acetyls,10312,0.4692412139796475,0,0,0.4782078220810496,0,0,+,0.4692412139796475
FGFBP1,fid_23419,Total Free Cholesterol,10379,0.4691225190448912,0,0,0.4736095347877202,0,0,+,0.4691225190448912
PLA2G7,fid_23412,Phospholipids in VLDL,10349,0.46893221736567986,0,0,0.4801459053677024,0,0,+,0.46893221736567986
IGSF9,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,9910,0.46826970619505226,0,0,0.4628585275698198,0,0,+,0.46826970619505226
MFGE8,fid_23409,Triglycerides in LDL,10349,0.4669079739316404,0,0,0.4411622418152145,0,0,+,0.4669079739316404
FGFBP1,fid_23400,Total Cholesterol,10379,0.4665695919512375,0,0,0.46745763134065293,0,0,+,0.4665695919512375
LDLR,fid_23555,Cholesteryl Esters in Very Large HDL,10338,-0.46593937534319296,0,0,-0.4687217745191538,0,0,-,0.46593937534319296
NPY,fid_23515,Triglycerides in Small VLDL,10438,0.465521667705414,0,0,0.4810035009291259,0,0,+,0.465521667705414
PRAP1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,9921,-0.4653765359392454,0,0,-0.4909176964861116,0,0,-,0.4653765359392454
FGFBP1,fid_23549,Free Cholesterol in Small LDL,10379,0.4650092977315875,0,0,0.46149487534130657,0,0,+,0.4650092977315875
PLA2G7,fid_23510,Total Lipids in Small VLDL,10349,0.46493734998282765,0,0,0.47639534465414696,0,0,+,0.46493734998282765
MFGE8,fid_23487,Triglycerides in Chylomicrons and Extremely Large VLDL,10349,0.4644083425601124,0,0,0.42976304673339144,0,0,+,0.4644083425601124
APOM,fid_23437,Phosphatidylcholines,10303,0.4641014248258738,0,0,0.47513943235290174,0,0,+,0.4641014248258738
LDLR,fid_23516,Concentration of Very Small VLDL Particles,10338,0.4639421539394305,0,0,0.4583814062738832,0,0,+,0.4639421539394305
APOC1,fid_23437,Phosphatidylcholines,9883,0.46320684376780874,0,0,0.5351452501210516,0,0,+,0.46320684376780874
FGFBP1,fid_23534,Cholesteryl Esters in Large LDL,10379,0.4629774919480102,0,0,0.46438135047085394,0,0,+,0.4629774919480102
FGFBP1,fid_23402,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)",10379,0.4627266507486624,0,0,0.46965438739993787,0,0,+,0.4627266507486624
FGFBP1,fid_23405,LDL Cholesterol,10379,0.4626634531267612,0,0,0.46455854986992434,0,0,+,0.4626634531267612
FGFBP1,fid_23415,Total Esterified Cholesterol,10379,0.4620117557386249,0,0,0.46178251598253145,0,0,+,0.4620117557386249
FGFBP1,fid_23413,Phospholipids in LDL,10379,0.4619413858304222,0,0,0.4635246933634896,0,0,+,0.4619413858304222
FGFBP1,fid_23519,Cholesterol in Very Small VLDL,10379,0.4618402129897226,0,0,0.46546439522022576,0,0,+,0.4618402129897226
MXRA8,fid_23560,Phospholipids in Large HDL,9676,0.4609229079874796,0,0,0.4716385420797338,0,0,+,0.4609229079874796
MFGE8,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,10349,0.46090661255916754,0,0,0.435543855768282,0,0,+,0.46090661255916754
MFGE8,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,10349,0.4601985738891241,0,0,0.437093933605691,0,0,+,0.4601985738891241
IGFBP6,fid_23478,Creatinine,9779,0.45998067128376513,0,0,0.41747376405495545,0,0,+,0.45998067128376513
NPY,fid_23578,Triglycerides in Small HDL,10438,0.4597175718920638,0,0,0.4755037374535166,0,0,+,0.4597175718920638
FGFBP1,fid_23530,Concentration of Large LDL Particles,10379,0.459669926512004,0,0,0.4662207536142037,0,0,+,0.459669926512004
MFGE8,fid_23488,Concentration of Very Large VLDL Particles,10349,0.459461911299023,0,0,0.43105667629267,0,0,+,0.459461911299023
MFGE8,fid_23489,Total Lipids in Very Large VLDL,10349,0.45935981248776864,0,0,0.4300023964292166,0,0,+,0.45935981248776864
FGFBP1,fid_23542,Free Cholesterol in Medium LDL,10379,0.4591730267184154,0,0,0.45748526814853446,0,0,+,0.4591730267184154
LDLR,fid_23554,Cholesterol in Very Large HDL,10338,-0.4586869406459621,0,0,-0.4583912877046764,0,0,-,0.4586869406459621
MAMDC4,fid_23573,Total Lipids in Small HDL,9877,0.4586607759349315,0,0,0.46088775779550967,0,0,+,0.4586607759349315
MFGE8,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,10341,0.4586317693320164,0,0,0.4277171891813393,0,0,+,0.4586317693320164
PLTP,fid_23414,Phospholipids in HDL,10412,0.45854139474103833,0,0,0.46746520602678054,0,0,+,0.45854139474103833
APOC1,fid_23434,Phosphoglycerides,9883,0.4585269544432141,0,0,0.5328520243130176,0,0,+,0.4585269544432141
FGFBP1,fid_23439,Apolipoprotein B,10379,0.4579544008300579,0,0,0.4656804183039265,0,0,+,0.4579544008300579
APOM,fid_23434,Phosphoglycerides,10303,0.4576622383533976,0,0,0.47030341419439425,0,0,+,0.4576622383533976
ADIPOQ,fid_23562,Cholesteryl Esters in Large HDL,9911,0.45744002385635074,0,0,0.4694125168640688,0,0,+,0.45744002385635074
FURIN,fid_23480,Glycoprotein Acetyls,10379,0.4571051514891765,0,0,0.45510254470906625,0,0,+,0.4571051514891765
PRAP1,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,9921,-0.4569266121358249,0,0,-0.49116414336174624,0,0,-,0.4569266121358249
MFGE8,fid_23529,Triglycerides in IDL,10349,0.45547801761029866,0,0,0.43669901919071863,0,0,+,0.45547801761029866
FGFBP1,fid_23429,Concentration of LDL Particles,10379,0.45523695996633823,0,0,0.4635686728180804,0,0,+,0.45523695996633823
PON3,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,10351,-0.4550641329813318,0,0,-0.487202412181566,0,0,-,0.4550641329813318
FGFBP1,fid_23594,Phospholipids to Total Lipids in Medium VLDL percentage,10379,0.45471594008815885,0,0,0.42488888590679386,0,0,+,0.45471594008815885
ASGR1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,10255,-0.4544056946226787,0,0,-0.4527609058090787,0,0,-,0.4544056946226787
FGFBP1,fid_23425,Total Lipids in LDL,10379,0.4543928754865657,0,0,0.4577377663458011,0,0,+,0.4543928754865657
PRAP1,fid_23617,Free Cholesterol to Total Lipids in Large LDL percentage,9921,-0.45383895915567296,0,0,-0.44798098968727185,0,0,-,0.45383895915567296
MXRA8,fid_23555,Cholesteryl Esters in Very Large HDL,9676,0.4537317539617959,0,0,0.46073925054422665,0,0,+,0.4537317539617959
AGRP,fid_23515,Triglycerides in Small VLDL,10432,0.45359282816903834,0,0,0.45764471900355735,0,0,+,0.45359282816903834
RARRES2,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,10336,0.4535161202801562,0,0,0.4715573129067888,0,0,+,0.4535161202801562
APOC1,fid_23427,Total Concentration of Lipoprotein Particles,9892,0.4533222940653053,0,0,0.5298983353062666,0,0,+,0.4533222940653053
NPY,fid_23407,Total Triglycerides,10438,0.4532127935548349,0,0,0.4764153077036146,0,0,+,0.4532127935548349
ADIPOQ,fid_23561,Cholesterol in Large HDL,9911,0.452612783197107,0,0,0.4640945639145443,0,0,+,0.452612783197107
PLTP,fid_23570,Free Cholesterol in Medium HDL,10412,0.45256151499766945,0,0,0.4616901562270712,0,0,+,0.45256151499766945
PRAP1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,9912,-0.45249065808294975,0,0,-0.4594738899270054,0,0,-,0.45249065808294975
CES1,fid_23578,Triglycerides in Small HDL,10365,0.45248259095308874,0,0,0.4467188805278961,0,0,+,0.45248259095308874
LDLR,fid_23541,Cholesteryl Esters in Medium LDL,10338,0.4524381593827157,0,0,0.4589989525135952,0,0,+,0.4524381593827157
PLTP,fid_23568,Cholesterol in Medium HDL,10412,0.4523674367363948,0,0,0.45970981560915486,0,0,+,0.4523674367363948
MXRA8,fid_23418,Cholesteryl Esters in HDL,9676,0.4521599164423533,0,0,0.4575652755066979,0,0,+,0.4521599164423533
AGRP,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,10432,0.4521068262817955,0,0,0.4642380517602629,0,0,+,0.4521068262817955
MFGE8,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,10341,-0.4514516596072841,0,0,-0.43080567975603706,0,0,-,0.4514516596072841
PLTP,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,10412,-0.4512027503811965,0,0,-0.45115542175824414,0,0,-,0.4512027503811965
PLA2G7,fid_23509,Concentration of Small VLDL Particles,10349,0.45080693426059776,0,0,0.46093574664364523,0,0,+,0.45080693426059776
RARRES2,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,10336,-0.4507597251633591,0,0,-0.4683316920219191,0,0,-,0.4507597251633591
CES1,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,10356,-0.4506472939540492,0,0,-0.4315623296917876,0,0,-,0.4506472939540492
LDLR,fid_23557,Triglycerides in Very Large HDL,10338,0.4502206455115018,0,0,0.42831471455893955,0,0,+,0.4502206455115018
MFGE8,fid_23557,Triglycerides in Very Large HDL,10349,0.4501619118216828,0,0,0.42461024699344807,0,0,+,0.4501619118216828
AGRP,fid_23578,Triglycerides in Small HDL,10432,0.4496506347177815,0,0,0.4575068177809192,0,0,+,0.4496506347177815
AGRP,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,10432,0.4496056561474849,0,0,0.4643046825295374,0,0,+,0.4496056561474849
MXRA8,fid_23406,HDL Cholesterol,9676,0.44957375573916536,0,0,0.4558799985613844,0,0,+,0.44957375573916536
PLTP,fid_23569,Cholesteryl Esters in Medium HDL,10412,0.4494251533934748,0,0,0.4560599973728476,0,0,+,0.4494251533934748
LDLR,fid_23548,Cholesteryl Esters in Small LDL,10338,0.4492141116128829,0,0,0.4528907918031595,0,0,+,0.4492141116128829
AGRP,fid_23407,Total Triglycerides,10432,0.4490317728238633,0,0,0.46328488664671685,0,0,+,0.4490317728238633
NPY,fid_23550,Triglycerides in Small LDL,10438,0.4488583739421272,0,0,0.4767551377805824,0,0,+,0.4488583739421272
MFGE8,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,10349,0.4486629313768865,0,0,0.43019405207610584,0,0,+,0.4486629313768865
MFGE8,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,10349,0.4486097777981032,0,0,0.4255088878644928,0,0,+,0.4486097777981032
PLA2G7,fid_23594,Phospholipids to Total Lipids in Medium VLDL percentage,10349,0.44838064596601457,0,0,0.4220382208831803,0,0,+,0.44838064596601457
CST3,fid_23478,Creatinine,9866,0.4480606250756384,0,0,0.40895374293946146,0,0,+,0.4480606250756384
PRAP1,fid_23596,Cholesteryl Esters to Total Lipids in Medium VLDL percentage,9921,-0.447929384278114,0,0,-0.4415721445325679,0,0,-,0.447929384278114
FGFBP1,fid_23417,Cholesteryl Esters in LDL,10379,0.44775890001973856,0,0,0.4516557641730442,0,0,+,0.44775890001973856
PRAP1,fid_23578,Triglycerides in Small HDL,9921,0.44756685838041627,0,0,0.44982742476392207,0,0,+,0.44756685838041627
APOA1,fid_23560,Phospholipids in Large HDL,9911,0.4475140460112851,0,0,0.5447634750425573,0,0,+,0.4475140460112851
NPY,fid_23447,Monounsaturated Fatty Acids,10430,0.44748936433850994,0,0,0.464975209754958,0,0,+,0.44748936433850994
AGRP,fid_23550,Triglycerides in Small LDL,10432,0.44698513150686886,0,0,0.4634877506522141,0,0,+,0.44698513150686886
APOA1,fid_23558,Concentration of Large HDL Particles,9911,0.4468905704898103,0,0,0.5463084896533446,0,0,+,0.4468905704898103
AGRP,fid_23447,Monounsaturated Fatty Acids,10424,0.4454586166750073,0,0,0.4546541764430563,0,0,+,0.4454586166750073
LDLR,fid_23559,Total Lipids in Large HDL,10338,-0.44516245368291174,0,0,-0.4550135568123545,0,0,-,0.44516245368291174
LDLR,fid_23544,Concentration of Small LDL Particles,10338,0.4451533508275621,0,0,0.4482826252621805,0,0,+,0.4451533508275621
MFGE8,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,10341,-0.44486681912872983,0,0,-0.402776344808761,0,0,-,0.44486681912872983
LDLR,fid_23563,Free Cholesterol in Large HDL,10338,-0.44483141497087586,0,0,-0.4502908723895024,0,0,-,0.44483141497087586
MMP8,fid_23471,Lactate,10376,0.44448963134901426,0,0,0.43979707886304864,0,0,+,0.44448963134901426
AGRP,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,10432,0.4444717175718944,0,0,0.4477561125875303,0,0,+,0.4444717175718944
CES1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,10356,-0.4443288060882985,0,0,-0.44215795204996217,0,0,-,0.4443288060882985
NPY,fid_23408,Triglycerides in VLDL,10438,0.4442434046397696,0,0,0.46605465720152783,0,0,+,0.4442434046397696
APOM,fid_23419,Total Free Cholesterol,10312,0.4442040068727161,0,0,0.44384839127807457,0,0,+,0.4442040068727161
CES1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,10365,-0.4441810951224551,0,0,-0.4443259814407721,0,0,-,0.4441810951224551
MFGE8,fid_23536,Triglycerides in Large LDL,10349,0.44401814739893086,0,0,0.4198127547409118,0,0,+,0.44401814739893086
MFGE8,fid_23435,Triglycerides to Phosphoglycerides ratio,10341,0.4437377124836811,0,0,0.4161934138670114,0,0,+,0.4437377124836811
ASGR1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,10255,-0.44339547189337064,0,0,-0.44491107468650937,0,0,-,0.44339547189337064
MFGE8,fid_23490,Phospholipids in Very Large VLDL,10349,0.44331761339069553,0,0,0.4168535624387889,0,0,+,0.44331761339069553
MMP9,fid_23471,Lactate,10302,0.4426476238073288,0,0,0.4321024145609833,0,0,+,0.4426476238073288
IGSF9,fid_23494,Triglycerides in Very Large VLDL,9919,0.44243506843011554,0,0,0.4388067059179924,0,0,+,0.44243506843011554
CCN1,fid_23447,Monounsaturated Fatty Acids,10291,0.4423942665462228,0,0,0.4474474885814389,0,0,+,0.4423942665462228
APOA1,fid_23559,Total Lipids in Large HDL,9911,0.4423305313736928,0,0,0.5397095787413535,0,0,+,0.4423305313736928
PLTP,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,10412,0.4422263782423933,0,0,0.4596055642329503,0,0,+,0.4422263782423933
MFGE8,fid_23645,Cholesterol to Total Lipids in Small HDL percentage,10349,-0.44136696848109874,0,0,-0.4153661454874713,0,0,-,0.44136696848109874
PLTP,fid_23440,Apolipoprotein A1,10412,0.4412049145478033,0,0,0.4483796500815049,0,0,+,0.4412049145478033
AGRP,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,10432,0.4409604801101761,0,0,0.4580658287785691,0,0,+,0.4409604801101761
MFGE8,fid_23646,Cholesteryl Esters to Total Lipids in Small HDL percentage,10349,-0.4402027812352267,0,0,-0.41643862849706736,0,0,-,0.4402027812352267
LDLR,fid_23553,Phospholipids in Very Large HDL,10338,-0.4399091133181356,0,0,-0.44002682388807635,0,0,-,0.4399091133181356
TGFA,fid_23471,Lactate,10270,0.4398904548049377,0,0,0.4203155759107967,0,0,+,0.4398904548049377
FGFBP1,fid_23547,Cholesterol in Small LDL,10379,0.43988796739539265,0,0,0.44582726975830816,0,0,+,0.43988796739539265
LDLR,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,10338,-0.43969273112128976,0,0,-0.43116230130166944,0,0,-,0.43969273112128976
MXRA8,fid_23554,Cholesterol in Very Large HDL,9676,0.4395936978109484,0,0,0.44352607116564136,0,0,+,0.4395936978109484
AGRP,fid_23408,Triglycerides in VLDL,10432,0.4388932489520312,0,0,0.4524533164412888,0,0,+,0.4388932489520312
ADIPOQ,fid_23558,Concentration of Large HDL Particles,9911,0.4387788241152259,0,0,0.4490372051517833,0,0,+,0.4387788241152259
