protein,metabolite,n_pair,r,p,q,r_s,p_s,q_s,sign,abs_r,metabolite_label,module_protein
MFGE8,fid_23627,10349,-0.48859721479188384,0,0,-0.45835627162017534,0,0,-,0.48859721479188384,Free Cholesterol to Total Lipids in Small LDL percentage,3
MFGE8,fid_23522,10349,0.487564338120708,0,0,0.4690070335840532,0,0,+,0.487564338120708,Triglycerides in Very Small VLDL,3
MXRA8,fid_23558,9676,0.4871535572384308,0,0,0.5024286232763491,0,0,+,0.4871535572384308,Concentration of Large HDL Particles,3
MFGE8,fid_23622,10349,-0.4867571438007007,0,0,-0.45523401030720223,0,0,-,0.4867571438007007,Free Cholesterol to Total Lipids in Medium LDL percentage,3
LDLR,fid_23507,10338,0.4865884383066123,0,0,0.4874591252409676,0,0,+,0.4865884383066123,Free Cholesterol in Medium VLDL,3
FGFBP1,fid_23421,10379,0.4865561241208897,0,0,0.4832296763199375,0,0,+,0.4865561241208897,Free Cholesterol in LDL,3
APOM,fid_23411,10312,0.4863761395250485,0,0,0.4956167823000304,0,0,+,0.4863761395250485,Total Phospholipids in Lipoprotein Particles,3
APOM,fid_23436,10303,0.4858343475665083,0,0,0.4972478418167154,0,0,+,0.4858343475665083,Total Cholines,3
PLA2G7,fid_23492,10349,0.48494445202682385,0,0,0.4965683762129862,0,0,+,0.48494445202682385,Cholesteryl Esters in Very Large VLDL,3
LDLR,fid_23628,10338,0.4846364173722686,0,0,0.4733931358582742,0,0,+,0.4846364173722686,Triglycerides to Total Lipids in Small LDL percentage,3
FGFBP1,fid_23523,10379,0.4843076865071253,0,0,0.4856242325463545,0,0,+,0.4843076865071253,Concentration of IDL Particles,3
IGSF9,fid_23636,9919,-0.4839738696442355,0,0,-0.4926887336798183,0,0,-,0.4839738696442355,Cholesteryl Esters to Total Lipids in Large HDL percentage,3
PLA2G7,fid_23423,10349,0.48388710377745464,0,0,0.4895530107995093,0,0,+,0.48388710377745464,Total Lipids in Lipoprotein Particles,3
FGFBP1,fid_23404,10379,0.4836245025855876,0,0,0.48319490607834664,0,0,+,0.4836245025855876,Clinical LDL Cholesterol,3
MAMDC4,fid_23574,9877,0.4827350874147494,0,0,0.4832561276017836,0,0,+,0.4827350874147494,Phospholipids in Small HDL,3
LDLR,fid_23480,10338,0.48268689661135267,0,0,0.50251282758092,0,0,+,0.48268689661135267,Glycoprotein Acetyls,3
APOA1,fid_23567,9911,0.4824501829680331,0,0,0.591634253397961,0,0,+,0.4824501829680331,Phospholipids in Medium HDL,3
MFGE8,fid_23617,10349,-0.481815007394339,0,0,-0.44029334991806895,0,0,-,0.481815007394339,Free Cholesterol to Total Lipids in Large LDL percentage,3
APOM,fid_23400,10312,0.4814569011801021,0,0,0.4825937164487208,0,0,+,0.4814569011801021,Total Cholesterol,3
IGSF9,fid_23578,9919,0.4812635407954688,0,0,0.4768944779354883,0,0,+,0.4812635407954688,Triglycerides in Small HDL,3
MFGE8,fid_23481,10349,0.4807541691061242,0,0,0.4488374384225511,0,0,+,0.4807541691061242,Concentration of Chylomicrons and Extremely Large VLDL Particles,3
MFGE8,fid_23494,10349,0.4799258248895422,0,0,0.4464607292565037,0,0,+,0.4799258248895422,Triglycerides in Very Large VLDL,3
APOA1,fid_23642,9911,0.4795096408666156,0,0,0.5750395865240355,0,0,+,0.4795096408666156,Free Cholesterol to Total Lipids in Medium HDL percentage,3
FGFBP1,fid_23505,10379,0.47921030263403946,0,0,0.4864645215986563,0,0,+,0.47921030263403946,Cholesterol in Medium VLDL,3
FGFBP1,fid_23532,10379,0.4791832934068364,0,0,0.4785453062199316,0,0,+,0.4791832934068364,Phospholipids in Large LDL,3
MFGE8,fid_23408,10349,0.4780510864209408,0,0,0.4496219935991533,0,0,+,0.4780510864209408,Triglycerides in VLDL,3
MFGE8,fid_23483,10349,0.47753028102976935,0,0,0.4466801616616829,0,0,+,0.47753028102976935,Phospholipids in Chylomicrons and Extremely Large VLDL,3
FGFBP1,fid_23520,10379,0.47737468119418336,0,0,0.477952025579296,0,0,+,0.47737468119418336,Cholesteryl Esters in Very Small VLDL,3
MXRA8,fid_23559,9676,0.4770042670224536,0,0,0.49053188853591895,0,0,+,0.4770042670224536,Total Lipids in Large HDL,3
PLA2G7,fid_23499,10349,0.4768757916308722,0,0,0.48802481595858177,0,0,+,0.4768757916308722,Cholesteryl Esters in Large VLDL,3
CES1,fid_23453,10356,-0.47658514780150185,0,0,-0.46188950971377385,0,0,-,0.47658514780150185,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,3
MFGE8,fid_23543,10349,0.47589239375968895,0,0,0.4486261453525627,0,0,+,0.47589239375968895,Triglycerides in Medium LDL,3
IGSF9,fid_23635,9919,-0.4750929592010922,0,0,-0.499700147108536,0,0,-,0.4750929592010922,Cholesterol to Total Lipids in Large HDL percentage,3
LDLR,fid_23514,10338,0.4748017709105045,0,0,0.4750548735878444,0,0,+,0.4748017709105045,Free Cholesterol in Small VLDL,3
LDLR,fid_23517,10338,0.4747722214076353,0,0,0.4682357725264133,0,0,+,0.4747722214076353,Total Lipids in Very Small VLDL,3
FGFBP1,fid_23533,10379,0.4747009146458414,0,0,0.4748152239414032,0,0,+,0.4747009146458414,Cholesterol in Large LDL,3
MXRA8,fid_23433,9676,0.4738233934762616,0,0,0.4804291059043945,0,0,+,0.4738233934762616,Average Diameter for HDL Particles,3
MFGE8,fid_23641,10349,-0.47342060618787807,0,0,-0.4477235322032722,0,0,-,0.47342060618787807,Cholesteryl Esters to Total Lipids in Medium HDL percentage,3
MFGE8,fid_23452,10341,-0.47314498825051293,0,0,-0.4319234752852396,0,0,-,0.47314498825051293,Omega-6 Fatty Acids to Total Fatty Acids percentage,3
APOC1,fid_23411,9892,0.4724849277372381,0,0,0.5437107702287952,0,0,+,0.4724849277372381,Total Phospholipids in Lipoprotein Particles,3
IGSF9,fid_23634,9919,0.4724499013072403,0,0,0.4814094569478274,0,0,+,0.4724499013072403,Phospholipids to Total Lipids in Large HDL percentage,3
APOC1,fid_23436,9883,0.4723442141456854,0,0,0.5469904511130581,0,0,+,0.4723442141456854,Total Cholines,3
FGFBP1,fid_23401,10379,0.4704894284809262,0,0,0.47498601717520145,0,0,+,0.4704894284809262,Total Cholesterol Minus HDL-C,3
MFGE8,fid_23486,10349,0.4700551922186368,0,0,0.4423436323411989,0,0,+,0.4700551922186368,Free Cholesterol in Chylomicrons and Extremely Large VLDL,3
LDLR,fid_23433,10338,-0.4700269602035745,0,0,-0.4732674648488307,0,0,-,0.4700269602035745,Average Diameter for HDL Particles,3
MXRA8,fid_23563,9676,0.4700257986787902,0,0,0.4821965345788064,0,0,+,0.4700257986787902,Free Cholesterol in Large HDL,3
APOM,fid_23430,10312,0.46991435558087624,0,0,0.4798868329527278,0,0,+,0.46991435558087624,Concentration of HDL Particles,3
MFGE8,fid_23482,10349,0.4698617038793963,0,0,0.4371743471443255,0,0,+,0.4698617038793963,Total Lipids in Chylomicrons and Extremely Large VLDL,3
FGFBP1,fid_23531,10379,0.4696089115965482,0,0,0.4709184005767276,0,0,+,0.4696089115965482,Total Lipids in Large LDL,3
F9,fid_23480,10312,0.4692412139796475,0,0,0.4782078220810496,0,0,+,0.4692412139796475,Glycoprotein Acetyls,3
FGFBP1,fid_23419,10379,0.4691225190448912,0,0,0.4736095347877202,0,0,+,0.4691225190448912,Total Free Cholesterol,3
PLA2G7,fid_23412,10349,0.46893221736567986,0,0,0.4801459053677024,0,0,+,0.46893221736567986,Phospholipids in VLDL,3
IGSF9,fid_23454,9910,0.46826970619505226,0,0,0.4628585275698198,0,0,+,0.46826970619505226,Monounsaturated Fatty Acids to Total Fatty Acids percentage,3
MFGE8,fid_23409,10349,0.4669079739316404,0,0,0.4411622418152145,0,0,+,0.4669079739316404,Triglycerides in LDL,3
FGFBP1,fid_23400,10379,0.4665695919512375,0,0,0.46745763134065293,0,0,+,0.4665695919512375,Total Cholesterol,3
LDLR,fid_23555,10338,-0.46593937534319296,0,0,-0.4687217745191538,0,0,-,0.46593937534319296,Cholesteryl Esters in Very Large HDL,3
NPY,fid_23515,10438,0.465521667705414,0,0,0.4810035009291259,0,0,+,0.465521667705414,Triglycerides in Small VLDL,3
PRAP1,fid_23636,9921,-0.4653765359392454,0,0,-0.4909176964861116,0,0,-,0.4653765359392454,Cholesteryl Esters to Total Lipids in Large HDL percentage,3
FGFBP1,fid_23549,10379,0.4650092977315875,0,0,0.46149487534130657,0,0,+,0.4650092977315875,Free Cholesterol in Small LDL,3
PLA2G7,fid_23510,10349,0.46493734998282765,0,0,0.47639534465414696,0,0,+,0.46493734998282765,Total Lipids in Small VLDL,3
MFGE8,fid_23487,10349,0.4644083425601124,0,0,0.42976304673339144,0,0,+,0.4644083425601124,Triglycerides in Chylomicrons and Extremely Large VLDL,3
APOM,fid_23437,10303,0.4641014248258738,0,0,0.47513943235290174,0,0,+,0.4641014248258738,Phosphatidylcholines,3
LDLR,fid_23516,10338,0.4639421539394305,0,0,0.4583814062738832,0,0,+,0.4639421539394305,Concentration of Very Small VLDL Particles,3
APOC1,fid_23437,9883,0.46320684376780874,0,0,0.5351452501210516,0,0,+,0.46320684376780874,Phosphatidylcholines,3
FGFBP1,fid_23534,10379,0.4629774919480102,0,0,0.46438135047085394,0,0,+,0.4629774919480102,Cholesteryl Esters in Large LDL,3
FGFBP1,fid_23402,10379,0.4627266507486624,0,0,0.46965438739993787,0,0,+,0.4627266507486624,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)",3
FGFBP1,fid_23405,10379,0.4626634531267612,0,0,0.46455854986992434,0,0,+,0.4626634531267612,LDL Cholesterol,3
FGFBP1,fid_23415,10379,0.4620117557386249,0,0,0.46178251598253145,0,0,+,0.4620117557386249,Total Esterified Cholesterol,3
FGFBP1,fid_23413,10379,0.4619413858304222,0,0,0.4635246933634896,0,0,+,0.4619413858304222,Phospholipids in LDL,3
FGFBP1,fid_23519,10379,0.4618402129897226,0,0,0.46546439522022576,0,0,+,0.4618402129897226,Cholesterol in Very Small VLDL,3
MXRA8,fid_23560,9676,0.4609229079874796,0,0,0.4716385420797338,0,0,+,0.4609229079874796,Phospholipids in Large HDL,3
MFGE8,fid_23484,10349,0.46090661255916754,0,0,0.435543855768282,0,0,+,0.46090661255916754,Cholesterol in Chylomicrons and Extremely Large VLDL,3
MFGE8,fid_23648,10349,0.4601985738891241,0,0,0.437093933605691,0,0,+,0.4601985738891241,Triglycerides to Total Lipids in Small HDL percentage,3
IGFBP6,fid_23478,9779,0.45998067128376513,0,0,0.41747376405495545,0,0,+,0.45998067128376513,Creatinine,3
NPY,fid_23578,10438,0.4597175718920638,0,0,0.4755037374535166,0,0,+,0.4597175718920638,Triglycerides in Small HDL,3
FGFBP1,fid_23530,10379,0.459669926512004,0,0,0.4662207536142037,0,0,+,0.459669926512004,Concentration of Large LDL Particles,3
MFGE8,fid_23488,10349,0.459461911299023,0,0,0.43105667629267,0,0,+,0.459461911299023,Concentration of Very Large VLDL Particles,3
MFGE8,fid_23489,10349,0.45935981248776864,0,0,0.4300023964292166,0,0,+,0.45935981248776864,Total Lipids in Very Large VLDL,3
FGFBP1,fid_23542,10379,0.4591730267184154,0,0,0.45748526814853446,0,0,+,0.4591730267184154,Free Cholesterol in Medium LDL,3
LDLR,fid_23554,10338,-0.4586869406459621,0,0,-0.4583912877046764,0,0,-,0.4586869406459621,Cholesterol in Very Large HDL,3
MAMDC4,fid_23573,9877,0.4586607759349315,0,0,0.46088775779550967,0,0,+,0.4586607759349315,Total Lipids in Small HDL,3
MFGE8,fid_23454,10341,0.4586317693320164,0,0,0.4277171891813393,0,0,+,0.4586317693320164,Monounsaturated Fatty Acids to Total Fatty Acids percentage,3
PLTP,fid_23414,10412,0.45854139474103833,0,0,0.46746520602678054,0,0,+,0.45854139474103833,Phospholipids in HDL,3
APOC1,fid_23434,9883,0.4585269544432141,0,0,0.5328520243130176,0,0,+,0.4585269544432141,Phosphoglycerides,3
FGFBP1,fid_23439,10379,0.4579544008300579,0,0,0.4656804183039265,0,0,+,0.4579544008300579,Apolipoprotein B,3
APOM,fid_23434,10303,0.4576622383533976,0,0,0.47030341419439425,0,0,+,0.4576622383533976,Phosphoglycerides,3
ADIPOQ,fid_23562,9911,0.45744002385635074,0,0,0.4694125168640688,0,0,+,0.45744002385635074,Cholesteryl Esters in Large HDL,3
FURIN,fid_23480,10379,0.4571051514891765,0,0,0.45510254470906625,0,0,+,0.4571051514891765,Glycoprotein Acetyls,3
PRAP1,fid_23635,9921,-0.4569266121358249,0,0,-0.49116414336174624,0,0,-,0.4569266121358249,Cholesterol to Total Lipids in Large HDL percentage,3
MFGE8,fid_23529,10349,0.45547801761029866,0,0,0.43669901919071863,0,0,+,0.45547801761029866,Triglycerides in IDL,3
FGFBP1,fid_23429,10379,0.45523695996633823,0,0,0.4635686728180804,0,0,+,0.45523695996633823,Concentration of LDL Particles,3
PON3,fid_23639,10351,-0.4550641329813318,0,0,-0.487202412181566,0,0,-,0.4550641329813318,Phospholipids to Total Lipids in Medium HDL percentage,3
FGFBP1,fid_23594,10379,0.45471594008815885,0,0,0.42488888590679386,0,0,+,0.45471594008815885,Phospholipids to Total Lipids in Medium VLDL percentage,3
ASGR1,fid_23458,10255,-0.4544056946226787,0,0,-0.4527609058090787,0,0,-,0.4544056946226787,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,3
FGFBP1,fid_23425,10379,0.4543928754865657,0,0,0.4577377663458011,0,0,+,0.4543928754865657,Total Lipids in LDL,3
PRAP1,fid_23617,9921,-0.45383895915567296,0,0,-0.44798098968727185,0,0,-,0.45383895915567296,Free Cholesterol to Total Lipids in Large LDL percentage,3
MXRA8,fid_23555,9676,0.4537317539617959,0,0,0.46073925054422665,0,0,+,0.4537317539617959,Cholesteryl Esters in Very Large HDL,3
AGRP,fid_23515,10432,0.45359282816903834,0,0,0.45764471900355735,0,0,+,0.45359282816903834,Triglycerides in Small VLDL,3
RARRES2,fid_23454,10336,0.4535161202801562,0,0,0.4715573129067888,0,0,+,0.4535161202801562,Monounsaturated Fatty Acids to Total Fatty Acids percentage,3
APOC1,fid_23427,9892,0.4533222940653053,0,0,0.5298983353062666,0,0,+,0.4533222940653053,Total Concentration of Lipoprotein Particles,3
NPY,fid_23407,10438,0.4532127935548349,0,0,0.4764153077036146,0,0,+,0.4532127935548349,Total Triglycerides,3
ADIPOQ,fid_23561,9911,0.452612783197107,0,0,0.4640945639145443,0,0,+,0.452612783197107,Cholesterol in Large HDL,3
PLTP,fid_23570,10412,0.45256151499766945,0,0,0.4616901562270712,0,0,+,0.45256151499766945,Free Cholesterol in Medium HDL,3
PRAP1,fid_23453,9912,-0.45249065808294975,0,0,-0.4594738899270054,0,0,-,0.45249065808294975,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,3
CES1,fid_23578,10365,0.45248259095308874,0,0,0.4467188805278961,0,0,+,0.45248259095308874,Triglycerides in Small HDL,3
LDLR,fid_23541,10338,0.4524381593827157,0,0,0.4589989525135952,0,0,+,0.4524381593827157,Cholesteryl Esters in Medium LDL,3
PLTP,fid_23568,10412,0.4523674367363948,0,0,0.45970981560915486,0,0,+,0.4523674367363948,Cholesterol in Medium HDL,3
MXRA8,fid_23418,9676,0.4521599164423533,0,0,0.4575652755066979,0,0,+,0.4521599164423533,Cholesteryl Esters in HDL,3
AGRP,fid_23485,10432,0.4521068262817955,0,0,0.4642380517602629,0,0,+,0.4521068262817955,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,3
MFGE8,fid_23458,10341,-0.4514516596072841,0,0,-0.43080567975603706,0,0,-,0.4514516596072841,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,3
PLTP,fid_23639,10412,-0.4512027503811965,0,0,-0.45115542175824414,0,0,-,0.4512027503811965,Phospholipids to Total Lipids in Medium HDL percentage,3
PLA2G7,fid_23509,10349,0.45080693426059776,0,0,0.46093574664364523,0,0,+,0.45080693426059776,Concentration of Small VLDL Particles,3
RARRES2,fid_23458,10336,-0.4507597251633591,0,0,-0.4683316920219191,0,0,-,0.4507597251633591,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,3
CES1,fid_23452,10356,-0.4506472939540492,0,0,-0.4315623296917876,0,0,-,0.4506472939540492,Omega-6 Fatty Acids to Total Fatty Acids percentage,3
LDLR,fid_23557,10338,0.4502206455115018,0,0,0.42831471455893955,0,0,+,0.4502206455115018,Triglycerides in Very Large HDL,3
MFGE8,fid_23557,10349,0.4501619118216828,0,0,0.42461024699344807,0,0,+,0.4501619118216828,Triglycerides in Very Large HDL,3
AGRP,fid_23578,10432,0.4496506347177815,0,0,0.4575068177809192,0,0,+,0.4496506347177815,Triglycerides in Small HDL,3
AGRP,fid_23484,10432,0.4496056561474849,0,0,0.4643046825295374,0,0,+,0.4496056561474849,Cholesterol in Chylomicrons and Extremely Large VLDL,3
MXRA8,fid_23406,9676,0.44957375573916536,0,0,0.4558799985613844,0,0,+,0.44957375573916536,HDL Cholesterol,3
PLTP,fid_23569,10412,0.4494251533934748,0,0,0.4560599973728476,0,0,+,0.4494251533934748,Cholesteryl Esters in Medium HDL,3
LDLR,fid_23548,10338,0.4492141116128829,0,0,0.4528907918031595,0,0,+,0.4492141116128829,Cholesteryl Esters in Small LDL,3
AGRP,fid_23407,10432,0.4490317728238633,0,0,0.46328488664671685,0,0,+,0.4490317728238633,Total Triglycerides,3
NPY,fid_23550,10438,0.4488583739421272,0,0,0.4767551377805824,0,0,+,0.4488583739421272,Triglycerides in Small LDL,3
MFGE8,fid_23643,10349,0.4486629313768865,0,0,0.43019405207610584,0,0,+,0.4486629313768865,Triglycerides to Total Lipids in Medium HDL percentage,3
MFGE8,fid_23485,10349,0.4486097777981032,0,0,0.4255088878644928,0,0,+,0.4486097777981032,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,3
PLA2G7,fid_23594,10349,0.44838064596601457,0,0,0.4220382208831803,0,0,+,0.44838064596601457,Phospholipids to Total Lipids in Medium VLDL percentage,3
CST3,fid_23478,9866,0.4480606250756384,0,0,0.40895374293946146,0,0,+,0.4480606250756384,Creatinine,3
PRAP1,fid_23596,9921,-0.447929384278114,0,0,-0.4415721445325679,0,0,-,0.447929384278114,Cholesteryl Esters to Total Lipids in Medium VLDL percentage,3
FGFBP1,fid_23417,10379,0.44775890001973856,0,0,0.4516557641730442,0,0,+,0.44775890001973856,Cholesteryl Esters in LDL,3
PRAP1,fid_23578,9921,0.44756685838041627,0,0,0.44982742476392207,0,0,+,0.44756685838041627,Triglycerides in Small HDL,3
APOA1,fid_23560,9911,0.4475140460112851,0,0,0.5447634750425573,0,0,+,0.4475140460112851,Phospholipids in Large HDL,3
NPY,fid_23447,10430,0.44748936433850994,0,0,0.464975209754958,0,0,+,0.44748936433850994,Monounsaturated Fatty Acids,3
AGRP,fid_23550,10432,0.44698513150686886,0,0,0.4634877506522141,0,0,+,0.44698513150686886,Triglycerides in Small LDL,3
APOA1,fid_23558,9911,0.4468905704898103,0,0,0.5463084896533446,0,0,+,0.4468905704898103,Concentration of Large HDL Particles,3
AGRP,fid_23447,10424,0.4454586166750073,0,0,0.4546541764430563,0,0,+,0.4454586166750073,Monounsaturated Fatty Acids,3
LDLR,fid_23559,10338,-0.44516245368291174,0,0,-0.4550135568123545,0,0,-,0.44516245368291174,Total Lipids in Large HDL,3
LDLR,fid_23544,10338,0.4451533508275621,0,0,0.4482826252621805,0,0,+,0.4451533508275621,Concentration of Small LDL Particles,3
MFGE8,fid_23453,10341,-0.44486681912872983,0,0,-0.402776344808761,0,0,-,0.44486681912872983,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,3
LDLR,fid_23563,10338,-0.44483141497087586,0,0,-0.4502908723895024,0,0,-,0.44483141497087586,Free Cholesterol in Large HDL,3
MMP8,fid_23471,10376,0.44448963134901426,0,0,0.43979707886304864,0,0,+,0.44448963134901426,Lactate,2
AGRP,fid_23643,10432,0.4444717175718944,0,0,0.4477561125875303,0,0,+,0.4444717175718944,Triglycerides to Total Lipids in Medium HDL percentage,3
CES1,fid_23458,10356,-0.4443288060882985,0,0,-0.44215795204996217,0,0,-,0.4443288060882985,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,3
NPY,fid_23408,10438,0.4442434046397696,0,0,0.46605465720152783,0,0,+,0.4442434046397696,Triglycerides in VLDL,3
APOM,fid_23419,10312,0.4442040068727161,0,0,0.44384839127807457,0,0,+,0.4442040068727161,Total Free Cholesterol,3
CES1,fid_23636,10365,-0.4441810951224551,0,0,-0.4443259814407721,0,0,-,0.4441810951224551,Cholesteryl Esters to Total Lipids in Large HDL percentage,3
MFGE8,fid_23536,10349,0.44401814739893086,0,0,0.4198127547409118,0,0,+,0.44401814739893086,Triglycerides in Large LDL,3
MFGE8,fid_23435,10341,0.4437377124836811,0,0,0.4161934138670114,0,0,+,0.4437377124836811,Triglycerides to Phosphoglycerides ratio,3
ASGR1,fid_23453,10255,-0.44339547189337064,0,0,-0.44491107468650937,0,0,-,0.44339547189337064,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,3
MFGE8,fid_23490,10349,0.44331761339069553,0,0,0.4168535624387889,0,0,+,0.44331761339069553,Phospholipids in Very Large VLDL,3
MMP9,fid_23471,10302,0.4426476238073288,0,0,0.4321024145609833,0,0,+,0.4426476238073288,Lactate,2
IGSF9,fid_23494,9919,0.44243506843011554,0,0,0.4388067059179924,0,0,+,0.44243506843011554,Triglycerides in Very Large VLDL,3
CCN1,fid_23447,10291,0.4423942665462228,0,0,0.4474474885814389,0,0,+,0.4423942665462228,Monounsaturated Fatty Acids,3
APOA1,fid_23559,9911,0.4423305313736928,0,0,0.5397095787413535,0,0,+,0.4423305313736928,Total Lipids in Large HDL,3
PLTP,fid_23635,10412,0.4422263782423933,0,0,0.4596055642329503,0,0,+,0.4422263782423933,Cholesterol to Total Lipids in Large HDL percentage,3
MFGE8,fid_23645,10349,-0.44136696848109874,0,0,-0.4153661454874713,0,0,-,0.44136696848109874,Cholesterol to Total Lipids in Small HDL percentage,3
PLTP,fid_23440,10412,0.4412049145478033,0,0,0.4483796500815049,0,0,+,0.4412049145478033,Apolipoprotein A1,3
AGRP,fid_23486,10432,0.4409604801101761,0,0,0.4580658287785691,0,0,+,0.4409604801101761,Free Cholesterol in Chylomicrons and Extremely Large VLDL,3
MFGE8,fid_23646,10349,-0.4402027812352267,0,0,-0.41643862849706736,0,0,-,0.4402027812352267,Cholesteryl Esters to Total Lipids in Small HDL percentage,3
LDLR,fid_23553,10338,-0.4399091133181356,0,0,-0.44002682388807635,0,0,-,0.4399091133181356,Phospholipids in Very Large HDL,3
