protein,metabolite,metabolite_disp,r,q,Npair,weight,modP_louvain,modM_louvain,modP_walktrap,modM_walktrap,intra_louvain,intra_walktrap
MXRA8,fid_23558,Concentration of Large HDL Particles,0.4871535572384308,0,9676,0.4871535572384308,3,3,2,2,TRUE,TRUE
MFGE8,fid_23622,Free Cholesterol to Total Lipids in Medium LDL percentage,-0.4867571438007007,0,10349,0.4867571438007007,4,6,2,2,FALSE,TRUE
LDLR,fid_23507,Free Cholesterol in Medium VLDL,0.4865884383066123,0,10338,0.4865884383066123,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23421,Free Cholesterol in LDL,0.4865561241208897,0,10379,0.4865561241208897,1,1,2,2,TRUE,TRUE
APOM,fid_23411,Total Phospholipids in Lipoprotein Particles,0.4863761395250485,0,10312,0.4863761395250485,1,1,2,2,TRUE,TRUE
APOM,fid_23436,Total Cholines,0.4858343475665083,0,10303,0.4858343475665083,1,1,2,2,TRUE,TRUE
PLA2G7,fid_23492,Cholesteryl Esters in Very Large VLDL,0.48494445202682385,0,10349,0.48494445202682385,1,1,2,2,TRUE,TRUE
LDLR,fid_23628,Triglycerides to Total Lipids in Small LDL percentage,0.4846364173722686,0,10338,0.4846364173722686,1,4,2,2,FALSE,TRUE
FGFBP1,fid_23523,Concentration of IDL Particles,0.4843076865071253,0,10379,0.4843076865071253,1,1,2,2,TRUE,TRUE
IGSF9,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.4839738696442355,0,9919,0.4839738696442355,4,6,2,2,FALSE,TRUE
PLA2G7,fid_23423,Total Lipids in Lipoprotein Particles,0.48388710377745464,0,10349,0.48388710377745464,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23404,Clinical LDL Cholesterol,0.4836245025855876,0,10379,0.4836245025855876,1,1,2,2,TRUE,TRUE
MAMDC4,fid_23574,Phospholipids in Small HDL,0.4827350874147494,0,9877,0.4827350874147494,4,1,2,2,FALSE,TRUE
LDLR,fid_23480,Glycoprotein Acetyls,0.48268689661135267,0,10338,0.48268689661135267,1,5,2,2,FALSE,TRUE
APOA1,fid_23567,Phospholipids in Medium HDL,0.4824501829680331,0,9911,0.4824501829680331,3,3,2,2,TRUE,TRUE
MFGE8,fid_23617,Free Cholesterol to Total Lipids in Large LDL percentage,-0.481815007394339,0,10349,0.481815007394339,4,4,2,2,TRUE,TRUE
APOM,fid_23400,Total Cholesterol,0.4814569011801021,0,10312,0.4814569011801021,1,1,2,2,TRUE,TRUE
IGSF9,fid_23578,Triglycerides in Small HDL,0.4812635407954688,0,9919,0.4812635407954688,4,2,2,2,FALSE,TRUE
MFGE8,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.4807541691061242,0,10349,0.4807541691061242,4,2,2,2,FALSE,TRUE
MFGE8,fid_23494,Triglycerides in Very Large VLDL,0.4799258248895422,0,10349,0.4799258248895422,4,2,2,2,FALSE,TRUE
APOA1,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,0.4795096408666156,0,9911,0.4795096408666156,3,3,2,2,TRUE,TRUE
FGFBP1,fid_23505,Cholesterol in Medium VLDL,0.47921030263403946,0,10379,0.47921030263403946,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23532,Phospholipids in Large LDL,0.4791832934068364,0,10379,0.4791832934068364,1,1,2,2,TRUE,TRUE
MFGE8,fid_23408,Triglycerides in VLDL,0.4780510864209408,0,10349,0.4780510864209408,4,2,2,2,FALSE,TRUE
MFGE8,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,0.47753028102976935,0,10349,0.47753028102976935,4,2,2,2,FALSE,TRUE
FGFBP1,fid_23520,Cholesteryl Esters in Very Small VLDL,0.47737468119418336,0,10379,0.47737468119418336,1,1,2,2,TRUE,TRUE
MXRA8,fid_23559,Total Lipids in Large HDL,0.4770042670224536,0,9676,0.4770042670224536,3,3,2,2,TRUE,TRUE
PLA2G7,fid_23499,Cholesteryl Esters in Large VLDL,0.4768757916308722,0,10349,0.4768757916308722,1,1,2,2,TRUE,TRUE
CES1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.47658514780150185,0,10356,0.47658514780150185,4,6,2,2,FALSE,TRUE
MFGE8,fid_23543,Triglycerides in Medium LDL,0.47589239375968895,0,10349,0.47589239375968895,4,2,2,2,FALSE,TRUE
IGSF9,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,-0.4750929592010922,0,9919,0.4750929592010922,4,6,2,2,FALSE,TRUE
LDLR,fid_23514,Free Cholesterol in Small VLDL,0.4748017709105045,0,10338,0.4748017709105045,1,1,2,2,TRUE,TRUE
LDLR,fid_23517,Total Lipids in Very Small VLDL,0.4747722214076353,0,10338,0.4747722214076353,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23533,Cholesterol in Large LDL,0.4747009146458414,0,10379,0.4747009146458414,1,1,2,2,TRUE,TRUE
MXRA8,fid_23433,Average Diameter for HDL Particles,0.4738233934762616,0,9676,0.4738233934762616,3,3,2,2,TRUE,TRUE
MFGE8,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.47342060618787807,0,10349,0.47342060618787807,4,6,2,2,FALSE,TRUE
MFGE8,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.47314498825051293,0,10341,0.47314498825051293,4,2,2,2,FALSE,TRUE
APOC1,fid_23411,Total Phospholipids in Lipoprotein Particles,0.4724849277372381,0,9892,0.4724849277372381,1,1,2,2,TRUE,TRUE
IGSF9,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,0.4724499013072403,0,9919,0.4724499013072403,4,4,2,2,TRUE,TRUE
APOC1,fid_23436,Total Cholines,0.4723442141456854,0,9883,0.4723442141456854,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23401,Total Cholesterol Minus HDL-C,0.4704894284809262,0,10379,0.4704894284809262,1,1,2,2,TRUE,TRUE
MFGE8,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,0.4700551922186368,0,10349,0.4700551922186368,4,2,2,2,FALSE,TRUE
LDLR,fid_23433,Average Diameter for HDL Particles,-0.4700269602035745,0,10338,0.4700269602035745,1,3,2,2,FALSE,TRUE
MXRA8,fid_23563,Free Cholesterol in Large HDL,0.4700257986787902,0,9676,0.4700257986787902,3,3,2,2,TRUE,TRUE
APOM,fid_23430,Concentration of HDL Particles,0.46991435558087624,0,10312,0.46991435558087624,1,3,2,2,FALSE,TRUE
MFGE8,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,0.4698617038793963,0,10349,0.4698617038793963,4,2,2,2,FALSE,TRUE
FGFBP1,fid_23531,Total Lipids in Large LDL,0.4696089115965482,0,10379,0.4696089115965482,1,1,2,2,TRUE,TRUE
F9,fid_23480,Glycoprotein Acetyls,0.4692412139796475,0,10312,0.4692412139796475,3,5,2,2,FALSE,TRUE
FGFBP1,fid_23419,Total Free Cholesterol,0.4691225190448912,0,10379,0.4691225190448912,1,1,2,2,TRUE,TRUE
PLA2G7,fid_23412,Phospholipids in VLDL,0.46893221736567986,0,10349,0.46893221736567986,1,1,2,2,TRUE,TRUE
IGSF9,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.46826970619505226,0,9910,0.46826970619505226,4,6,2,2,FALSE,TRUE
MFGE8,fid_23409,Triglycerides in LDL,0.4669079739316404,0,10349,0.4669079739316404,4,2,2,2,FALSE,TRUE
FGFBP1,fid_23400,Total Cholesterol,0.4665695919512375,0,10379,0.4665695919512375,1,1,2,2,TRUE,TRUE
LDLR,fid_23555,Cholesteryl Esters in Very Large HDL,-0.46593937534319296,0,10338,0.46593937534319296,1,3,2,2,FALSE,TRUE
NPY,fid_23515,Triglycerides in Small VLDL,0.465521667705414,0,10438,0.465521667705414,1,2,2,2,FALSE,TRUE
PRAP1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.4653765359392454,0,9921,0.4653765359392454,4,6,2,2,FALSE,TRUE
FGFBP1,fid_23549,Free Cholesterol in Small LDL,0.4650092977315875,0,10379,0.4650092977315875,1,1,2,2,TRUE,TRUE
PLA2G7,fid_23510,Total Lipids in Small VLDL,0.46493734998282765,0,10349,0.46493734998282765,1,1,2,2,TRUE,TRUE
MFGE8,fid_23487,Triglycerides in Chylomicrons and Extremely Large VLDL,0.4644083425601124,0,10349,0.4644083425601124,4,4,2,2,TRUE,TRUE
APOM,fid_23437,Phosphatidylcholines,0.4641014248258738,0,10303,0.4641014248258738,1,1,2,2,TRUE,TRUE
LDLR,fid_23516,Concentration of Very Small VLDL Particles,0.4639421539394305,0,10338,0.4639421539394305,1,1,2,2,TRUE,TRUE
APOC1,fid_23437,Phosphatidylcholines,0.46320684376780874,0,9883,0.46320684376780874,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23534,Cholesteryl Esters in Large LDL,0.4629774919480102,0,10379,0.4629774919480102,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23402,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)",0.4627266507486624,0,10379,0.4627266507486624,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23405,LDL Cholesterol,0.4626634531267612,0,10379,0.4626634531267612,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23415,Total Esterified Cholesterol,0.4620117557386249,0,10379,0.4620117557386249,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23413,Phospholipids in LDL,0.4619413858304222,0,10379,0.4619413858304222,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23519,Cholesterol in Very Small VLDL,0.4618402129897226,0,10379,0.4618402129897226,1,1,2,2,TRUE,TRUE
MXRA8,fid_23560,Phospholipids in Large HDL,0.4609229079874796,0,9676,0.4609229079874796,3,3,2,2,TRUE,TRUE
MFGE8,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,0.46090661255916754,0,10349,0.46090661255916754,4,2,2,2,FALSE,TRUE
MFGE8,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.4601985738891241,0,10349,0.4601985738891241,4,6,2,2,FALSE,TRUE
IGFBP6,fid_23478,Creatinine,0.45998067128376513,0,9779,0.45998067128376513,6,6,4,4,TRUE,TRUE
NPY,fid_23578,Triglycerides in Small HDL,0.4597175718920638,0,10438,0.4597175718920638,1,2,2,2,FALSE,TRUE
FGFBP1,fid_23530,Concentration of Large LDL Particles,0.459669926512004,0,10379,0.459669926512004,1,1,2,2,TRUE,TRUE
MFGE8,fid_23488,Concentration of Very Large VLDL Particles,0.459461911299023,0,10349,0.459461911299023,4,2,2,2,FALSE,TRUE
MFGE8,fid_23489,Total Lipids in Very Large VLDL,0.45935981248776864,0,10349,0.45935981248776864,4,2,2,2,FALSE,TRUE
FGFBP1,fid_23542,Free Cholesterol in Medium LDL,0.4591730267184154,0,10379,0.4591730267184154,1,1,2,2,TRUE,TRUE
LDLR,fid_23554,Cholesterol in Very Large HDL,-0.4586869406459621,0,10338,0.4586869406459621,1,3,2,2,FALSE,TRUE
MAMDC4,fid_23573,Total Lipids in Small HDL,0.4586607759349315,0,9877,0.4586607759349315,4,1,2,2,FALSE,TRUE
MFGE8,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.4586317693320164,0,10341,0.4586317693320164,4,6,2,2,FALSE,TRUE
PLTP,fid_23414,Phospholipids in HDL,0.45854139474103833,0,10412,0.45854139474103833,3,3,2,2,TRUE,TRUE
APOC1,fid_23434,Phosphoglycerides,0.4585269544432141,0,9883,0.4585269544432141,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23439,Apolipoprotein B,0.4579544008300579,0,10379,0.4579544008300579,1,1,2,2,TRUE,TRUE
APOM,fid_23434,Phosphoglycerides,0.4576622383533976,0,10303,0.4576622383533976,1,1,2,2,TRUE,TRUE
ADIPOQ,fid_23562,Cholesteryl Esters in Large HDL,0.45744002385635074,0,9911,0.45744002385635074,3,3,2,2,TRUE,TRUE
FURIN,fid_23480,Glycoprotein Acetyls,0.4571051514891765,0,10379,0.4571051514891765,4,5,2,2,FALSE,TRUE
PRAP1,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,-0.4569266121358249,0,9921,0.4569266121358249,4,6,2,2,FALSE,TRUE
MFGE8,fid_23529,Triglycerides in IDL,0.45547801761029866,0,10349,0.45547801761029866,4,2,2,2,FALSE,TRUE
FGFBP1,fid_23429,Concentration of LDL Particles,0.45523695996633823,0,10379,0.45523695996633823,1,1,2,2,TRUE,TRUE
PON3,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,-0.4550641329813318,0,10351,0.4550641329813318,4,6,2,2,FALSE,TRUE
FGFBP1,fid_23594,Phospholipids to Total Lipids in Medium VLDL percentage,0.45471594008815885,0,10379,0.45471594008815885,1,4,2,2,FALSE,TRUE
ASGR1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.4544056946226787,0,10255,0.4544056946226787,4,6,2,2,FALSE,TRUE
FGFBP1,fid_23425,Total Lipids in LDL,0.4543928754865657,0,10379,0.4543928754865657,1,1,2,2,TRUE,TRUE
PRAP1,fid_23617,Free Cholesterol to Total Lipids in Large LDL percentage,-0.45383895915567296,0,9921,0.45383895915567296,4,4,2,2,TRUE,TRUE
MXRA8,fid_23555,Cholesteryl Esters in Very Large HDL,0.4537317539617959,0,9676,0.4537317539617959,3,3,2,2,TRUE,TRUE
AGRP,fid_23515,Triglycerides in Small VLDL,0.45359282816903834,0,10432,0.45359282816903834,1,2,2,2,FALSE,TRUE
RARRES2,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.4535161202801562,0,10336,0.4535161202801562,4,6,2,2,FALSE,TRUE
APOC1,fid_23427,Total Concentration of Lipoprotein Particles,0.4533222940653053,0,9892,0.4533222940653053,1,3,2,2,FALSE,TRUE
NPY,fid_23407,Total Triglycerides,0.4532127935548349,0,10438,0.4532127935548349,1,2,2,2,FALSE,TRUE
ADIPOQ,fid_23561,Cholesterol in Large HDL,0.452612783197107,0,9911,0.452612783197107,3,3,2,2,TRUE,TRUE
PLTP,fid_23570,Free Cholesterol in Medium HDL,0.45256151499766945,0,10412,0.45256151499766945,3,3,2,2,TRUE,TRUE
PRAP1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.45249065808294975,0,9912,0.45249065808294975,4,6,2,2,FALSE,TRUE
CES1,fid_23578,Triglycerides in Small HDL,0.45248259095308874,0,10365,0.45248259095308874,4,2,2,2,FALSE,TRUE
LDLR,fid_23541,Cholesteryl Esters in Medium LDL,0.4524381593827157,0,10338,0.4524381593827157,1,1,2,2,TRUE,TRUE
PLTP,fid_23568,Cholesterol in Medium HDL,0.4523674367363948,0,10412,0.4523674367363948,3,3,2,2,TRUE,TRUE
MXRA8,fid_23418,Cholesteryl Esters in HDL,0.4521599164423533,0,9676,0.4521599164423533,3,3,2,2,TRUE,TRUE
AGRP,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,0.4521068262817955,0,10432,0.4521068262817955,1,2,2,2,FALSE,TRUE
MFGE8,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.4514516596072841,0,10341,0.4514516596072841,4,6,2,2,FALSE,TRUE
PLTP,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,-0.4512027503811965,0,10412,0.4512027503811965,3,6,2,2,FALSE,TRUE
PLA2G7,fid_23509,Concentration of Small VLDL Particles,0.45080693426059776,0,10349,0.45080693426059776,1,1,2,2,TRUE,TRUE
RARRES2,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.4507597251633591,0,10336,0.4507597251633591,4,6,2,2,FALSE,TRUE
CES1,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.4506472939540492,0,10356,0.4506472939540492,4,2,2,2,FALSE,TRUE
LDLR,fid_23557,Triglycerides in Very Large HDL,0.4502206455115018,0,10338,0.4502206455115018,1,2,2,2,FALSE,TRUE
MFGE8,fid_23557,Triglycerides in Very Large HDL,0.4501619118216828,0,10349,0.4501619118216828,4,2,2,2,FALSE,TRUE
AGRP,fid_23578,Triglycerides in Small HDL,0.4496506347177815,0,10432,0.4496506347177815,1,2,2,2,FALSE,TRUE
AGRP,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,0.4496056561474849,0,10432,0.4496056561474849,1,2,2,2,FALSE,TRUE
MXRA8,fid_23406,HDL Cholesterol,0.44957375573916536,0,9676,0.44957375573916536,3,3,2,2,TRUE,TRUE
PLTP,fid_23569,Cholesteryl Esters in Medium HDL,0.4494251533934748,0,10412,0.4494251533934748,3,3,2,2,TRUE,TRUE
LDLR,fid_23548,Cholesteryl Esters in Small LDL,0.4492141116128829,0,10338,0.4492141116128829,1,1,2,2,TRUE,TRUE
AGRP,fid_23407,Total Triglycerides,0.4490317728238633,0,10432,0.4490317728238633,1,2,2,2,FALSE,TRUE
NPY,fid_23550,Triglycerides in Small LDL,0.4488583739421272,0,10438,0.4488583739421272,1,2,2,2,FALSE,TRUE
MFGE8,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,0.4486629313768865,0,10349,0.4486629313768865,4,6,2,2,FALSE,TRUE
MFGE8,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,0.4486097777981032,0,10349,0.4486097777981032,4,2,2,2,FALSE,TRUE
PLA2G7,fid_23594,Phospholipids to Total Lipids in Medium VLDL percentage,0.44838064596601457,0,10349,0.44838064596601457,1,4,2,2,FALSE,TRUE
CST3,fid_23478,Creatinine,0.4480606250756384,0,9866,0.4480606250756384,6,6,2,4,TRUE,FALSE
PRAP1,fid_23596,Cholesteryl Esters to Total Lipids in Medium VLDL percentage,-0.447929384278114,0,9921,0.447929384278114,4,4,2,2,TRUE,TRUE
FGFBP1,fid_23417,Cholesteryl Esters in LDL,0.44775890001973856,0,10379,0.44775890001973856,1,1,2,2,TRUE,TRUE
PRAP1,fid_23578,Triglycerides in Small HDL,0.44756685838041627,0,9921,0.44756685838041627,4,2,2,2,FALSE,TRUE
APOA1,fid_23560,Phospholipids in Large HDL,0.4475140460112851,0,9911,0.4475140460112851,3,3,2,2,TRUE,TRUE
NPY,fid_23447,Monounsaturated Fatty Acids,0.44748936433850994,0,10430,0.44748936433850994,1,2,2,2,FALSE,TRUE
AGRP,fid_23550,Triglycerides in Small LDL,0.44698513150686886,0,10432,0.44698513150686886,1,2,2,2,FALSE,TRUE
APOA1,fid_23558,Concentration of Large HDL Particles,0.4468905704898103,0,9911,0.4468905704898103,3,3,2,2,TRUE,TRUE
AGRP,fid_23447,Monounsaturated Fatty Acids,0.4454586166750073,0,10424,0.4454586166750073,1,2,2,2,FALSE,TRUE
LDLR,fid_23559,Total Lipids in Large HDL,-0.44516245368291174,0,10338,0.44516245368291174,1,3,2,2,FALSE,TRUE
LDLR,fid_23544,Concentration of Small LDL Particles,0.4451533508275621,0,10338,0.4451533508275621,1,1,2,2,TRUE,TRUE
MFGE8,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.44486681912872983,0,10341,0.44486681912872983,4,6,2,2,FALSE,TRUE
LDLR,fid_23563,Free Cholesterol in Large HDL,-0.44483141497087586,0,10338,0.44483141497087586,1,3,2,2,FALSE,TRUE
MMP8,fid_23471,Lactate,0.44448963134901426,0,10376,0.44448963134901426,5,5,1,1,TRUE,TRUE
AGRP,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,0.4444717175718944,0,10432,0.4444717175718944,1,6,2,2,FALSE,TRUE
CES1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.4443288060882985,0,10356,0.4443288060882985,4,6,2,2,FALSE,TRUE
NPY,fid_23408,Triglycerides in VLDL,0.4442434046397696,0,10438,0.4442434046397696,1,2,2,2,FALSE,TRUE
APOM,fid_23419,Total Free Cholesterol,0.4442040068727161,0,10312,0.4442040068727161,1,1,2,2,TRUE,TRUE
CES1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.4441810951224551,0,10365,0.4441810951224551,4,6,2,2,FALSE,TRUE
MFGE8,fid_23536,Triglycerides in Large LDL,0.44401814739893086,0,10349,0.44401814739893086,4,2,2,2,FALSE,TRUE
MFGE8,fid_23435,Triglycerides to Phosphoglycerides ratio,0.4437377124836811,0,10341,0.4437377124836811,4,6,2,2,FALSE,TRUE
ASGR1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.44339547189337064,0,10255,0.44339547189337064,4,6,2,2,FALSE,TRUE
MFGE8,fid_23490,Phospholipids in Very Large VLDL,0.44331761339069553,0,10349,0.44331761339069553,4,2,2,2,FALSE,TRUE
MMP9,fid_23471,Lactate,0.4426476238073288,0,10302,0.4426476238073288,5,5,1,1,TRUE,TRUE
IGSF9,fid_23494,Triglycerides in Very Large VLDL,0.44243506843011554,0,9919,0.44243506843011554,4,2,2,2,FALSE,TRUE
CCN1,fid_23447,Monounsaturated Fatty Acids,0.4423942665462228,0,10291,0.4423942665462228,1,2,2,2,FALSE,TRUE
APOA1,fid_23559,Total Lipids in Large HDL,0.4423305313736928,0,9911,0.4423305313736928,3,3,2,2,TRUE,TRUE
PLTP,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,0.4422263782423933,0,10412,0.4422263782423933,3,6,2,2,FALSE,TRUE
MFGE8,fid_23645,Cholesterol to Total Lipids in Small HDL percentage,-0.44136696848109874,0,10349,0.44136696848109874,4,4,2,2,TRUE,TRUE
PLTP,fid_23440,Apolipoprotein A1,0.4412049145478033,0,10412,0.4412049145478033,3,3,2,2,TRUE,TRUE
AGRP,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,0.4409604801101761,0,10432,0.4409604801101761,1,2,2,2,FALSE,TRUE
MFGE8,fid_23646,Cholesteryl Esters to Total Lipids in Small HDL percentage,-0.4402027812352267,0,10349,0.4402027812352267,4,4,2,2,TRUE,TRUE
LDLR,fid_23553,Phospholipids in Very Large HDL,-0.4399091133181356,0,10338,0.4399091133181356,1,3,2,2,FALSE,TRUE
TGFA,fid_23471,Lactate,0.4398904548049377,0,10270,0.4398904548049377,6,5,2,1,FALSE,FALSE
FGFBP1,fid_23547,Cholesterol in Small LDL,0.43988796739539265,0,10379,0.43988796739539265,1,1,2,2,TRUE,TRUE
LDLR,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,-0.43969273112128976,0,10338,0.43969273112128976,1,4,2,2,FALSE,TRUE
MXRA8,fid_23554,Cholesterol in Very Large HDL,0.4395936978109484,0,9676,0.4395936978109484,3,3,2,2,TRUE,TRUE
AGRP,fid_23408,Triglycerides in VLDL,0.4388932489520312,0,10432,0.4388932489520312,1,2,2,2,FALSE,TRUE
ADIPOQ,fid_23558,Concentration of Large HDL Particles,0.4387788241152259,0,9911,0.4387788241152259,3,3,2,2,TRUE,TRUE
RELT,fid_23478,Creatinine,0.4386115375620495,0,9875,0.4386115375620495,6,6,2,4,TRUE,FALSE
NPY,fid_23488,Concentration of Very Large VLDL Particles,0.4385321706265627,0,10438,0.4385321706265627,1,2,2,2,FALSE,TRUE
MFGE8,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.438520290673597,0,10349,0.438520290673597,4,6,2,2,FALSE,TRUE
NPY,fid_23508,Triglycerides in Medium VLDL,0.4382559045746115,0,10438,0.4382559045746115,1,1,2,2,TRUE,TRUE
PRAP1,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.4378923076372552,0,9921,0.4378923076372552,4,6,2,2,FALSE,TRUE
MFGE8,fid_23448,Saturated Fatty Acids,0.4378177725957339,0,10341,0.4378177725957339,4,2,2,2,FALSE,TRUE
PRAP1,fid_23435,Triglycerides to Phosphoglycerides ratio,0.4377756309073296,0,9912,0.4377756309073296,4,6,2,2,FALSE,TRUE
AGRP,fid_23410,Triglycerides in HDL,0.4376164758841875,0,10432,0.4376164758841875,1,2,2,2,FALSE,TRUE
MFGE8,fid_23613,Triglycerides to Total Lipids in IDL percentage,0.4373904797819854,0,10349,0.4373904797819854,4,4,2,2,TRUE,TRUE
MXRA8,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,0.4371612544762575,0,9676,0.4371612544762575,3,3,2,2,TRUE,TRUE
MFGE8,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,-0.4371244603781028,0,10349,0.4371244603781028,4,6,2,2,FALSE,TRUE
FAM20A,fid_23480,Glycoprotein Acetyls,0.4370149634087939,0,9919,0.4370149634087939,6,5,2,2,FALSE,TRUE
LDLR,fid_23558,Concentration of Large HDL Particles,-0.436901845375539,0,10338,0.436901845375539,1,3,2,2,FALSE,TRUE
NPY,fid_23497,Phospholipids in Large VLDL,0.4366247330421161,0,10438,0.4366247330421161,1,2,2,2,FALSE,TRUE
NPDC1,fid_23478,Creatinine,0.43659151238594834,0,9810,0.43659151238594834,6,6,4,4,TRUE,TRUE
IGSF9,fid_23447,Monounsaturated Fatty Acids,0.4365338293825643,0,9910,0.4365338293825643,4,2,2,2,FALSE,TRUE
AGRP,fid_23488,Concentration of Very Large VLDL Particles,0.43650434857492304,0,10432,0.43650434857492304,1,2,2,2,FALSE,TRUE
APOM,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,0.4364703012006986,0,10312,0.4364703012006986,1,3,2,2,FALSE,TRUE
NPY,fid_23495,Concentration of Large VLDL Particles,0.4363708049571327,0,10438,0.4363708049571327,1,2,2,2,FALSE,TRUE
PON3,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,0.4356205592998577,0,10351,0.4356205592998577,4,6,2,2,FALSE,TRUE
IGSF9,fid_23622,Free Cholesterol to Total Lipids in Medium LDL percentage,-0.4355445267943098,0,9919,0.4355445267943098,4,6,2,2,FALSE,TRUE
MFGE8,fid_23495,Concentration of Large VLDL Particles,0.4355408227234958,0,10349,0.4355408227234958,4,2,2,2,FALSE,TRUE
AGRP,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,0.4354595634045963,0,10432,0.4354595634045963,1,2,2,2,FALSE,TRUE
PRAP1,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,0.43537655492660354,0,9921,0.43537655492660354,4,4,2,2,TRUE,TRUE
PRAP1,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,-0.4353500033906227,0,9921,0.4353500033906227,4,6,2,2,FALSE,TRUE
CCN1,fid_23578,Triglycerides in Small HDL,0.4353474167459422,0,10300,0.4353474167459422,1,2,2,2,FALSE,TRUE
